,CodaViolation,Condition,Item,OnsetViolation,PageType,ReactionTime,Response,Subject,TrialNumber,Version,Vowel,YesPosition
1906,1,worst,zgdokpevf,1,Catch,1051,1,A1G93QD73GJ4R7,27,0,,1
1907,0,GG,fleg,0,Test,2127,0,A1G93QD73GJ4R7,28,0,e,1
1908,1,BB,thlishp,1,Test,1580,0,A1G93QD73GJ4R7,29,0,i,0
1909,1,GB,plemth,0,Test,1560,0,A1G93QD73GJ4R7,30,0,e,0
1910,1,BB,dloosf,1,Test,1881,0,A1G93QD73GJ4R7,31,0,oo,0
1911,1,GB,smutp,0,Test,4461,0,A1G93QD73GJ4R7,32,0,u,1
1912,0,GG,brack,0,Test,1658,1,A1G93QD73GJ4R7,33,0,a,0
1913,1,GB,splokp,0,Test,1437,0,A1G93QD73GJ4R7,34,0,o,1
1914,0,BG,thmass,1,Test,1871,1,A1G93QD73GJ4R7,35,0,a,1
1915,1,GB,skrefsh,0,Test,1744,1,A1G93QD73GJ4R7,36,0,e,1
1916,1,best,dellous,1,Catch,1397,1,A1G93QD73GJ4R7,37,0,,1
1917,1,worst,wlratlumr,1,Catch,1442,1,A1G93QD73GJ4R7,38,0,,0
2045,0,BG,dloo,1,Test,6598,0,A1HN4550TIXQBZ,3,3,oo,0
2046,0,BG,thlom,1,Test,2264,0,A1HN4550TIXQBZ,4,3,o,0
2047,1,worst,lbafthrizk,1,Catch,1550,0,A1HN4550TIXQBZ,5,3,,0
2048,0,GG,kloop,0,Test,1726,1,A1HN4550TIXQBZ,6,3,oo,1
2049,1,worst,tmuhriz,1,Catch,5372,0,A1HN4550TIXQBZ,7,3,,0
2050,1,best,claffer,1,Catch,3282,1,A1HN4550TIXQBZ,8,3,,0
2051,1,worst,wlratlumr,1,Catch,2269,0,A1HN4550TIXQBZ,9,3,,0
2052,1,BB,lrusf,1,Test,2240,0,A1HN4550TIXQBZ,10,3,u,1
2053,1,BB,vlafsh,1,Test,2698,0,A1HN4550TIXQBZ,11,3,a,0
2054,1,GB,swokp,0,Test,2771,0,A1HN4550TIXQBZ,12,3,o,0
2055,1,worst,kflisgwevr,1,Catch,1789,0,A1HN4550TIXQBZ,13,3,,0
2056,1,GB,snathf,0,Test,1557,0,A1HN4550TIXQBZ,14,3,a,0
2057,1,best,spellion,1,Catch,2300,1,A1HN4550TIXQBZ,15,3,,0
2058,1,GB,drathf,0,Test,1708,0,A1HN4550TIXQBZ,16,3,a,1
2059,1,GB,gropk,0,Test,2239,0,A1HN4550TIXQBZ,17,3,o,0
2060,1,GB,stithp,0,Test,1469,0,A1HN4550TIXQBZ,18,3,i,1
2061,0,GG,smul,0,Test,2760,1,A1HN4550TIXQBZ,19,3,u,0
2062,1,best,dellous,1,Catch,1949,1,A1HN4550TIXQBZ,20,3,,1
2063,0,BG,lrit,1,Test,1828,1,A1HN4550TIXQBZ,21,3,i,1
2064,1,BB,vlemth,1,Test,1265,0,A1HN4550TIXQBZ,22,3,e,1
2065,1,BB,thmepk,1,Test,1377,0,A1HN4550TIXQBZ,23,3,e,1
2066,0,BG,hroom,1,Test,2283,0,A1HN4550TIXQBZ,24,3,oo,0
2067,1,BB,zmad,1,Test,1647,0,A1HN4550TIXQBZ,25,3,a,0
2068,1,best,frotion,1,Catch,1363,1,A1HN4550TIXQBZ,26,3,,0
2069,1,worst,psafzotrl,1,Catch,1314,0,A1HN4550TIXQBZ,27,3,,0
2070,1,GB,strishk,0,Test,1580,0,A1HN4550TIXQBZ,28,3,i,1
2071,1,worst,zgdokpevf,1,Catch,1218,0,A1HN4550TIXQBZ,29,3,,0
2072,1,BB,shnuthp,1,Test,1367,0,A1HN4550TIXQBZ,30,3,u,0
2073,0,BG,thlizz,1,Test,1342,0,A1HN4550TIXQBZ,31,3,i,0
2074,0,GG,spood,0,Test,1435,1,A1HN4550TIXQBZ,32,3,oo,1
2075,0,GG,splock,0,Test,1353,1,A1HN4550TIXQBZ,33,3,o,0
2076,0,BG,shnell,1,Test,3606,0,A1HN4550TIXQBZ,34,3,e,1
2077,1,best,merly,1,Catch,1613,1,A1HN4550TIXQBZ,35,3,,0
2078,0,GG,plen,0,Test,1242,1,A1HN4550TIXQBZ,36,3,e,1
2079,0,GG,skreff,0,Test,1659,0,A1HN4550TIXQBZ,37,3,e,0
2080,1,best,bressic,1,Catch,2052,1,A1HN4550TIXQBZ,38,3,,0
2170,1,worst,wlratlumr,1,Catch,4989,0,A1IS0218RVG60K,3,3,,0
2171,0,GG,kloop,0,Test,922,0,A1IS0218RVG60K,4,3,oo,1
2172,0,GG,spood,0,Test,1367,1,A1IS0218RVG60K,5,3,oo,1
2173,1,GB,strishk,0,Test,1252,1,A1IS0218RVG60K,6,3,i,0
2174,0,BG,thlom,1,Test,907,1,A1IS0218RVG60K,7,3,o,0
2175,1,best,dellous,1,Catch,854,1,A1IS0218RVG60K,8,3,,0
2176,0,BG,lrit,1,Test,1427,0,A1IS0218RVG60K,9,3,i,0
2177,0,GG,skreff,0,Test,1181,1,A1IS0218RVG60K,10,3,e,1
2178,1,BB,thmepk,1,Test,996,0,A1IS0218RVG60K,11,3,e,1
2179,1,GB,drathf,0,Test,1200,1,A1IS0218RVG60K,12,3,a,0
2180,1,GB,stithp,0,Test,1362,0,A1IS0218RVG60K,13,3,i,1
2181,1,worst,tmuhriz,1,Catch,1846,0,A1IS0218RVG60K,14,3,,1
2182,0,BG,dloo,1,Test,1462,1,A1IS0218RVG60K,15,3,oo,0
2183,1,best,spellion,1,Catch,1575,1,A1IS0218RVG60K,16,3,,1
2184,1,best,merly,1,Catch,875,0,A1IS0218RVG60K,17,3,,1
2185,0,GG,smul,0,Test,762,1,A1IS0218RVG60K,18,3,u,1
2186,1,GB,swokp,0,Test,583,1,A1IS0218RVG60K,19,3,o,0
2187,1,GB,gropk,0,Test,2129,0,A1IS0218RVG60K,20,3,o,0
2188,0,BG,hroom,1,Test,650,1,A1IS0218RVG60K,21,3,oo,0
2189,1,best,claffer,1,Catch,1761,1,A1IS0218RVG60K,22,3,,0
2190,1,worst,kflisgwevr,1,Catch,1431,0,A1IS0218RVG60K,23,3,,1
2191,1,BB,vlafsh,1,Test,961,0,A1IS0218RVG60K,24,3,a,1
2192,1,best,frotion,1,Catch,743,1,A1IS0218RVG60K,25,3,,1
2193,1,BB,lrusf,1,Test,1965,0,A1IS0218RVG60K,26,3,u,0
2194,0,BG,thlizz,1,Test,761,0,A1IS0218RVG60K,27,3,i,1
2195,0,BG,shnell,1,Test,1175,0,A1IS0218RVG60K,28,3,e,1
2196,1,BB,zmad,1,Test,932,1,A1IS0218RVG60K,29,3,a,1
2197,0,GG,plen,0,Test,668,1,A1IS0218RVG60K,30,3,e,0
2198,1,BB,shnuthp,1,Test,834,1,A1IS0218RVG60K,31,3,u,1
2199,1,worst,lbafthrizk,1,Catch,1209,0,A1IS0218RVG60K,32,3,,0
2200,1,worst,zgdokpevf,1,Catch,1395,0,A1IS0218RVG60K,33,3,,0
2201,1,BB,vlemth,1,Test,1422,1,A1IS0218RVG60K,34,3,e,0
2202,1,GB,snathf,0,Test,1445,1,A1IS0218RVG60K,35,3,a,1
2203,1,best,bressic,1,Catch,1061,1,A1IS0218RVG60K,36,3,,0
2204,0,GG,splock,0,Test,1099,1,A1IS0218RVG60K,37,3,o,0
2205,1,worst,psafzotrl,1,Catch,1262,1,A1IS0218RVG60K,38,3,,1
2296,1,BB,zmemth,1,Test,9080,0,A1JE8JMKJBVHNH,3,2,e,1
2297,0,BG,vlack,1,Test,10649,1,A1JE8JMKJBVHNH,4,2,a,1
2298,0,GG,swod,0,Test,1645,1,A1JE8JMKJBVHNH,5,2,o,1
2299,1,BB,shlokp,1,Test,2701,0,A1JE8JMKJBVHNH,6,2,o,1
2300,1,GB,gloosf,0,Test,3565,0,A1JE8JMKJBVHNH,7,2,oo,0
2301,0,BG,thmeg,1,Test,5933,0,A1JE8JMKJBVHNH,8,2,e,1
2302,1,worst,kflisgwevr,1,Catch,2621,0,A1JE8JMKJBVHNH,9,2,,0
2303,1,BB,hrutp,1,Test,3278,0,A1JE8JMKJBVHNH,10,2,u,0
2304,1,BB,dlooshp,1,Test,2589,0,A1JE8JMKJBVHNH,11,2,oo,0
2305,0,GG,striff,0,Test,2254,1,A1JE8JMKJBVHNH,12,2,i,1
2306,1,best,bressic,1,Catch,2238,1,A1JE8JMKJBVHNH,13,2,,0
2307,0,BG,vle,1,Test,2941,0,A1JE8JMKJBVHNH,14,2,e,1
2308,1,worst,zgdokpevf,1,Catch,1661,0,A1JE8JMKJBVHNH,15,2,,1
2309,0,BG,zmaz,1,Test,5341,1,A1JE8JMKJBVHNH,16,2,a,1
2310,1,GB,shrethk,0,Test,2349,0,A1JE8JMKJBVHNH,17,2,e,0
2311,1,worst,psafzotrl,1,Catch,3340,0,A1JE8JMKJBVHNH,18,2,,0
2312,0,GG,snass,0,Test,1599,1,A1JE8JMKJBVHNH,19,2,a,0
2313,1,best,spellion,1,Catch,1885,1,A1JE8JMKJBVHNH,20,2,,0
2314,1,BB,shpefsh,1,Test,3613,0,A1JE8JMKJBVHNH,21,2,e,1
2315,1,worst,wlratlumr,1,Catch,1822,0,A1JE8JMKJBVHNH,22,2,,1
2316,0,GG,grot,0,Test,2124,1,A1JE8JMKJBVHNH,23,2,o,0
2317,0,GG,drass,0,Test,2190,1,A1JE8JMKJBVHNH,24,2,a,1
2318,1,GB,blod,0,Test,2318,0,A1JE8JMKJBVHNH,25,2,o,0
2319,1,GB,krishp,0,Test,2238,0,A1JE8JMKJBVHNH,26,2,i,0
2320,1,BB,thnoothk,1,Test,2318,0,A1JE8JMKJBVHNH,27,2,oo,0
2321,1,GB,thrishk,0,Test,2813,0,A1JE8JMKJBVHNH,28,2,i,0
2322,1,best,dellous,1,Catch,1917,1,A1JE8JMKJBVHNH,29,2,,1
2323,1,worst,lbafthrizk,1,Catch,1854,0,A1JE8JMKJBVHNH,30,2,,0
2324,1,best,merly,1,Catch,1758,1,A1JE8JMKJBVHNH,31,2,,0
2325,1,best,frotion,1,Catch,1966,1,A1JE8JMKJBVHNH,32,2,,1
2326,1,GB,frootp,0,Test,1966,0,A1JE8JMKJBVHNH,33,2,oo,1
2327,1,worst,tmuhriz,1,Catch,1614,0,A1JE8JMKJBVHNH,34,2,,1
2328,0,BG,shnun,1,Test,2366,0,A1JE8JMKJBVHNH,35,2,u,0
2329,0,GG,stip,0,Test,1630,1,A1JE8JMKJBVHNH,36,2,i,1
2330,1,best,claffer,1,Catch,1678,1,A1JE8JMKJBVHNH,37,2,,0
2331,0,BG,lrug,1,Test,2525,0,A1JE8JMKJBVHNH,38,2,u,1
2502,0,GG,stip,0,Test,12750,1,A1LI3JQS2VBOXC,3,2,i,0
2503,0,GG,drass,0,Test,1514,1,A1LI3JQS2VBOXC,4,2,a,0
2504,1,BB,shlokp,1,Test,1333,0,A1LI3JQS2VBOXC,5,2,o,0
2505,0,GG,grot,0,Test,5407,1,A1LI3JQS2VBOXC,6,2,o,1
2506,1,worst,psafzotrl,1,Catch,1948,0,A1LI3JQS2VBOXC,7,2,,1
2507,1,BB,hrutp,1,Test,1566,0,A1LI3JQS2VBOXC,8,2,u,1
2508,0,BG,zmaz,1,Test,1254,0,A1LI3JQS2VBOXC,9,2,a,1
2509,1,GB,gloosf,0,Test,3203,0,A1LI3JQS2VBOXC,10,2,oo,1
2510,0,BG,thmeg,1,Test,2057,0,A1LI3JQS2VBOXC,11,2,e,1
2511,1,GB,krishp,0,Test,1324,0,A1LI3JQS2VBOXC,12,2,i,1
2512,0,BG,lrug,1,Test,2040,0,A1LI3JQS2VBOXC,13,2,u,1
2513,0,GG,striff,0,Test,1989,1,A1LI3JQS2VBOXC,14,2,i,0
2514,1,worst,zgdokpevf,1,Catch,1486,0,A1LI3JQS2VBOXC,15,2,,1
2515,1,worst,tmuhriz,1,Catch,1342,0,A1LI3JQS2VBOXC,16,2,,1
2516,1,GB,blod,0,Test,2374,0,A1LI3JQS2VBOXC,17,2,o,0
2517,1,worst,kflisgwevr,1,Catch,1510,0,A1LI3JQS2VBOXC,18,2,,1
2518,1,BB,thnoothk,1,Test,1310,0,A1LI3JQS2VBOXC,19,2,oo,1
2519,1,best,spellion,1,Catch,1759,1,A1LI3JQS2VBOXC,20,2,,1
2520,1,GB,shrethk,0,Test,1253,0,A1LI3JQS2VBOXC,21,2,e,1
2521,1,GB,thrishk,0,Test,1367,0,A1LI3JQS2VBOXC,22,2,i,1
2522,0,BG,vlack,1,Test,1902,1,A1LI3JQS2VBOXC,23,2,a,1
2523,1,worst,lbafthrizk,1,Catch,1758,0,A1LI3JQS2VBOXC,24,2,,0
2524,1,BB,zmemth,1,Test,1524,0,A1LI3JQS2VBOXC,25,2,e,0
2525,0,BG,vle,1,Test,2232,1,A1LI3JQS2VBOXC,26,2,e,1
2526,1,best,frotion,1,Catch,1510,1,A1LI3JQS2VBOXC,27,2,,1
2527,1,best,claffer,1,Catch,1118,1,A1LI3JQS2VBOXC,28,2,,1
2528,1,best,dellous,1,Catch,2030,1,A1LI3JQS2VBOXC,29,2,,1
2529,1,best,merly,1,Catch,1390,1,A1LI3JQS2VBOXC,30,2,,1
2530,1,BB,shpefsh,1,Test,1558,0,A1LI3JQS2VBOXC,31,2,e,0
2531,1,worst,wlratlumr,1,Catch,1145,0,A1LI3JQS2VBOXC,32,2,,0
2532,1,best,bressic,1,Catch,1803,1,A1LI3JQS2VBOXC,33,2,,1
2533,0,GG,snass,0,Test,1526,1,A1LI3JQS2VBOXC,34,2,a,0
2534,0,BG,shnun,1,Test,1510,0,A1LI3JQS2VBOXC,35,2,u,1
2535,0,GG,swod,0,Test,2014,1,A1LI3JQS2VBOXC,36,2,o,0
2536,1,GB,frootp,0,Test,1526,0,A1LI3JQS2VBOXC,37,2,oo,1
2537,1,BB,dlooshp,1,Test,1206,0,A1LI3JQS2VBOXC,38,2,oo,1
2547,0,GG,snass,0,Test,5037,1,A1M1TSMJB12177,3,2,a,0
2548,1,GB,blod,0,Test,4183,0,A1M1TSMJB12177,4,2,o,1
2549,1,worst,tmuhriz,1,Catch,2157,0,A1M1TSMJB12177,5,2,,1
2550,1,best,bressic,1,Catch,2612,1,A1M1TSMJB12177,6,2,,1
2551,1,BB,zmemth,1,Test,4019,0,A1M1TSMJB12177,7,2,e,1
2552,1,BB,dlooshp,1,Test,3142,0,A1M1TSMJB12177,8,2,oo,1
2553,0,BG,vlack,1,Test,3611,1,A1M1TSMJB12177,9,2,a,1
2554,1,worst,lbafthrizk,1,Catch,3478,0,A1M1TSMJB12177,10,2,,1
2555,1,GB,krishp,0,Test,2469,0,A1M1TSMJB12177,11,2,i,1
2556,1,GB,frootp,0,Test,2494,0,A1M1TSMJB12177,12,2,oo,1
2557,1,GB,gloosf,0,Test,3580,0,A1M1TSMJB12177,13,2,oo,0
2558,0,BG,zmaz,1,Test,3303,0,A1M1TSMJB12177,14,2,a,0
2559,0,GG,grot,0,Test,2763,1,A1M1TSMJB12177,15,2,o,0
2560,1,best,claffer,1,Catch,2882,1,A1M1TSMJB12177,16,2,,1
2561,1,GB,shrethk,0,Test,2210,0,A1M1TSMJB12177,17,2,e,1
2562,0,BG,lrug,1,Test,2579,0,A1M1TSMJB12177,18,2,u,1
2563,0,BG,shnun,1,Test,2852,0,A1M1TSMJB12177,19,2,u,1
2564,1,worst,wlratlumr,1,Catch,2095,0,A1M1TSMJB12177,20,2,,1
2565,0,GG,stip,0,Test,2736,1,A1M1TSMJB12177,21,2,i,1
2566,0,GG,drass,0,Test,2296,1,A1M1TSMJB12177,22,2,a,1
2567,0,GG,swod,0,Test,3004,1,A1M1TSMJB12177,23,2,o,0
2568,0,GG,striff,0,Test,2236,1,A1M1TSMJB12177,24,2,i,0
2569,0,BG,vle,1,Test,3515,1,A1M1TSMJB12177,25,2,e,0
2570,1,best,frotion,1,Catch,3078,1,A1M1TSMJB12177,26,2,,0
2571,1,BB,shlokp,1,Test,2610,0,A1M1TSMJB12177,27,2,o,0
2572,1,BB,shpefsh,1,Test,2310,0,A1M1TSMJB12177,28,2,e,1
2573,1,best,spellion,1,Catch,2615,1,A1M1TSMJB12177,29,2,,0
2574,1,worst,zgdokpevf,1,Catch,2938,0,A1M1TSMJB12177,30,2,,1
2575,1,GB,thrishk,0,Test,2885,0,A1M1TSMJB12177,31,2,i,1
2576,1,BB,thnoothk,1,Test,2277,0,A1M1TSMJB12177,32,2,oo,1
2577,0,BG,thmeg,1,Test,3816,1,A1M1TSMJB12177,33,2,e,0
2578,1,best,dellous,1,Catch,2137,1,A1M1TSMJB12177,34,2,,0
2579,1,worst,kflisgwevr,1,Catch,2311,0,A1M1TSMJB12177,35,2,,1
2580,1,worst,psafzotrl,1,Catch,1958,0,A1M1TSMJB12177,36,2,,1
2581,1,best,merly,1,Catch,2695,1,A1M1TSMJB12177,37,2,,1
2582,1,BB,hrutp,1,Test,2658,0,A1M1TSMJB12177,38,2,u,0
2710,1,best,claffer,1,Catch,11930,0,A1NCAF2Y02LNOM,3,1,,1
2711,0,BG,dlood,1,Test,3516,1,A1NCAF2Y02LNOM,4,1,oo,0
2712,0,GG,blom,0,Test,2300,0,A1NCAF2Y02LNOM,5,1,o,1
2713,0,GG,thrit,0,Test,1772,1,A1NCAF2Y02LNOM,6,1,i,0
2714,1,best,dellous,1,Catch,1923,1,A1NCAF2Y02LNOM,7,1,,0
2715,1,GB,trusf,0,Test,1520,0,A1NCAF2Y02LNOM,8,1,u,1
2716,1,BB,shtithp,1,Test,1393,0,A1NCAF2Y02LNOM,9,1,i,1
2717,1,worst,wlratlumr,1,Catch,1334,1,A1NCAF2Y02LNOM,10,1,,0
2718,1,best,merly,1,Catch,3065,1,A1NCAF2Y02LNOM,11,1,,1
2719,1,GB,brafsh,0,Test,3459,0,A1NCAF2Y02LNOM,12,1,a,1
2720,1,best,spellion,1,Catch,2357,1,A1NCAF2Y02LNOM,13,1,,1
2721,1,BB,thmathf,1,Test,2621,0,A1NCAF2Y02LNOM,14,1,a,1
2722,1,best,frotion,1,Catch,5188,1,A1NCAF2Y02LNOM,15,1,,0
2723,0,GG,froom,0,Test,1300,1,A1NCAF2Y02LNOM,16,1,oo,0
2724,1,worst,lbafthrizk,1,Catch,4412,0,A1NCAF2Y02LNOM,17,1,,1
2725,1,GB,flepk,0,Test,1168,1,A1NCAF2Y02LNOM,18,1,e,0
2726,0,BG,thnoop,1,Test,3632,0,A1NCAF2Y02LNOM,19,1,oo,1
2727,1,GB,prad,0,Test,1257,1,A1NCAF2Y02LNOM,20,1,a,0
2728,1,BB,shpishk,1,Test,1247,1,A1NCAF2Y02LNOM,21,1,i,0
2729,1,BB,thnathf,1,Test,1097,1,A1NCAF2Y02LNOM,22,1,a,0
2730,1,best,bressic,1,Catch,2256,1,A1NCAF2Y02LNOM,23,1,,1
2731,1,BB,shtopk,1,Test,1568,1,A1NCAF2Y02LNOM,24,1,o,0
2732,1,worst,psafzotrl,1,Catch,1356,1,A1NCAF2Y02LNOM,25,1,,0
2733,1,BB,shlokp,1,Test,1468,1,A1NCAF2Y02LNOM,26,1,o,0
2734,1,GB,slemth,0,Test,2132,1,A1NCAF2Y02LNOM,27,1,e,0
2735,0,BG,zmen,1,Test,1564,0,A1NCAF2Y02LNOM,28,1,e,1
2736,0,BG,shlock,1,Test,1343,1,A1NCAF2Y02LNOM,29,1,o,0
2737,0,BG,shpeff,1,Test,1707,0,A1NCAF2Y02LNOM,30,1,e,1
2738,1,GB,skuthp,0,Test,1560,0,A1NCAF2Y02LNOM,31,1,u,1
2739,0,GG,krizz,0,Test,1738,0,A1NCAF2Y02LNOM,32,1,i,1
2740,1,worst,tmuhriz,1,Catch,1560,1,A1NCAF2Y02LNOM,33,1,,0
2741,1,worst,kflisgwevr,1,Catch,1255,1,A1NCAF2Y02LNOM,34,1,,0
2742,0,BG,hrul,1,Test,1483,1,A1NCAF2Y02LNOM,35,1,u,0
2743,0,GG,gloo,0,Test,8405,0,A1NCAF2Y02LNOM,36,1,oo,0
2744,1,worst,zgdokpevf,1,Catch,4520,0,A1NCAF2Y02LNOM,37,1,,1
2745,0,GG,shrell,0,Test,3258,1,A1NCAF2Y02LNOM,38,1,e,1
2792,1,BB,thnathf,1,Test,9839,0,A1OQCKKVK3DP94,3,1,a,0
2793,1,best,merly,1,Catch,4694,1,A1OQCKKVK3DP94,4,1,,1
2794,1,best,dellous,1,Catch,2570,1,A1OQCKKVK3DP94,5,1,,1
2795,1,worst,kflisgwevr,1,Catch,1898,0,A1OQCKKVK3DP94,6,1,,1
2796,1,best,claffer,1,Catch,1571,1,A1OQCKKVK3DP94,7,1,,1
2797,0,GG,krizz,0,Test,1935,1,A1OQCKKVK3DP94,8,1,i,0
2798,1,worst,wlratlumr,1,Catch,2171,0,A1OQCKKVK3DP94,9,1,,1
2799,1,GB,prad,0,Test,2013,0,A1OQCKKVK3DP94,10,1,a,0
2800,1,worst,lbafthrizk,1,Catch,8812,0,A1OQCKKVK3DP94,11,1,,1
2801,0,GG,blom,0,Test,2932,1,A1OQCKKVK3DP94,12,1,o,1
2802,1,BB,thmathf,1,Test,3155,0,A1OQCKKVK3DP94,13,1,a,0
2803,1,worst,zgdokpevf,1,Catch,1634,0,A1OQCKKVK3DP94,14,1,,0
2804,1,worst,tmuhriz,1,Catch,1834,0,A1OQCKKVK3DP94,15,1,,1
2805,1,best,bressic,1,Catch,1880,1,A1OQCKKVK3DP94,16,1,,1
2806,0,GG,thrit,0,Test,2415,1,A1OQCKKVK3DP94,17,1,i,0
2807,0,BG,shpeff,1,Test,3449,0,A1OQCKKVK3DP94,18,1,e,1
2808,0,GG,shrell,0,Test,2001,1,A1OQCKKVK3DP94,19,1,e,0
2809,1,GB,skuthp,0,Test,5064,0,A1OQCKKVK3DP94,20,1,u,0
2810,0,BG,hrul,1,Test,3265,0,A1OQCKKVK3DP94,21,1,u,1
2811,1,BB,shlokp,1,Test,3026,0,A1OQCKKVK3DP94,22,1,o,1
2812,1,GB,trusf,0,Test,2143,0,A1OQCKKVK3DP94,23,1,u,1
2813,0,BG,thnoop,1,Test,2104,0,A1OQCKKVK3DP94,24,1,oo,1
2814,1,BB,shtopk,1,Test,2960,0,A1OQCKKVK3DP94,25,1,o,0
2815,0,BG,shlock,1,Test,3275,1,A1OQCKKVK3DP94,26,1,o,0
2816,1,GB,brafsh,0,Test,2899,0,A1OQCKKVK3DP94,27,1,a,1
2817,1,GB,flepk,0,Test,2359,0,A1OQCKKVK3DP94,28,1,e,0
2818,1,best,frotion,1,Catch,2160,1,A1OQCKKVK3DP94,29,1,,1
2819,0,GG,gloo,0,Test,2044,1,A1OQCKKVK3DP94,30,1,oo,0
2820,0,BG,zmen,1,Test,1499,0,A1OQCKKVK3DP94,31,1,e,0
2821,0,BG,dlood,1,Test,3419,0,A1OQCKKVK3DP94,32,1,oo,0
2822,1,BB,shtithp,1,Test,3402,0,A1OQCKKVK3DP94,33,1,i,1
2823,0,GG,froom,0,Test,1531,1,A1OQCKKVK3DP94,34,1,oo,1
2824,1,worst,psafzotrl,1,Catch,2795,0,A1OQCKKVK3DP94,35,1,,0
2825,1,GB,slemth,0,Test,3019,1,A1OQCKKVK3DP94,36,1,e,1
2826,1,BB,shpishk,1,Test,3906,0,A1OQCKKVK3DP94,37,1,i,0
2827,1,best,spellion,1,Catch,2091,1,A1OQCKKVK3DP94,38,1,,0
3079,1,GB,flepk,0,Test,8005,0,A1SMWAYI7070NQ,3,1,e,0
3080,1,worst,zgdokpevf,1,Catch,3579,0,A1SMWAYI7070NQ,4,1,,0
3081,1,worst,lbafthrizk,1,Catch,6545,0,A1SMWAYI7070NQ,5,1,,1
3082,1,GB,slemth,0,Test,3782,0,A1SMWAYI7070NQ,6,1,e,1
3083,1,BB,shtopk,1,Test,3602,0,A1SMWAYI7070NQ,7,1,o,0
3084,0,GG,froom,0,Test,4880,0,A1SMWAYI7070NQ,8,1,oo,0
3085,0,GG,shrell,0,Test,4730,0,A1SMWAYI7070NQ,9,1,e,1
3086,0,GG,krizz,0,Test,8363,0,A1SMWAYI7070NQ,10,1,i,0
3087,0,GG,gloo,0,Test,8440,0,A1SMWAYI7070NQ,11,1,oo,0
3088,0,BG,dlood,1,Test,3463,0,A1SMWAYI7070NQ,12,1,oo,1
3089,1,BB,shpishk,1,Test,5622,0,A1SMWAYI7070NQ,13,1,i,1
3090,1,GB,trusf,0,Test,2971,0,A1SMWAYI7070NQ,14,1,u,1
3091,0,BG,thnoop,1,Test,5833,0,A1SMWAYI7070NQ,15,1,oo,1
3092,1,best,spellion,1,Catch,6694,0,A1SMWAYI7070NQ,16,1,,0
3093,1,BB,thmathf,1,Test,2378,0,A1SMWAYI7070NQ,17,1,a,1
3094,1,GB,brafsh,0,Test,2217,0,A1SMWAYI7070NQ,18,1,a,1
3095,1,GB,prad,0,Test,3625,0,A1SMWAYI7070NQ,19,1,a,0
3096,1,BB,shtithp,1,Test,5043,0,A1SMWAYI7070NQ,20,1,i,1
3097,1,worst,kflisgwevr,1,Catch,2839,0,A1SMWAYI7070NQ,21,1,,1
3098,1,best,dellous,1,Catch,2989,0,A1SMWAYI7070NQ,22,1,,1
3099,0,BG,hrul,1,Test,5003,0,A1SMWAYI7070NQ,23,1,u,1
3100,1,best,bressic,1,Catch,2500,0,A1SMWAYI7070NQ,24,1,,0
3101,1,best,frotion,1,Catch,4846,0,A1SMWAYI7070NQ,25,1,,1
3102,1,best,claffer,1,Catch,5326,0,A1SMWAYI7070NQ,26,1,,0
3103,0,BG,shpeff,1,Test,2237,0,A1SMWAYI7070NQ,27,1,e,0
3104,1,worst,psafzotrl,1,Catch,2796,0,A1SMWAYI7070NQ,28,1,,1
3105,0,GG,thrit,0,Test,3233,0,A1SMWAYI7070NQ,29,1,i,1
3106,0,BG,zmen,1,Test,3712,1,A1SMWAYI7070NQ,30,1,e,0
3107,0,GG,blom,0,Test,3076,0,A1SMWAYI7070NQ,31,1,o,0
3108,1,worst,tmuhriz,1,Catch,2330,0,A1SMWAYI7070NQ,32,1,,1
3109,1,BB,shlokp,1,Test,2371,0,A1SMWAYI7070NQ,33,1,o,1
3110,1,best,merly,1,Catch,5032,1,A1SMWAYI7070NQ,34,1,,0
3111,1,GB,skuthp,0,Test,3399,0,A1SMWAYI7070NQ,35,1,u,1
3112,1,worst,wlratlumr,1,Catch,2403,0,A1SMWAYI7070NQ,36,1,,1
3113,0,BG,shlock,1,Test,4581,1,A1SMWAYI7070NQ,37,1,o,1
3114,1,BB,thnathf,1,Test,1533,0,A1SMWAYI7070NQ,38,1,a,1
3287,1,GB,stithp,0,Test,19335,0,A1TMCZKS5ZBL8U,3,3,i,1
3288,0,BG,hroom,1,Test,8470,0,A1TMCZKS5ZBL8U,4,3,oo,0
3289,1,BB,vlemth,1,Test,6653,0,A1TMCZKS5ZBL8U,5,3,e,0
3290,1,worst,wlratlumr,1,Catch,2447,0,A1TMCZKS5ZBL8U,6,3,,1
3291,1,worst,tmuhriz,1,Catch,2007,0,A1TMCZKS5ZBL8U,7,3,,0
3292,1,worst,zgdokpevf,1,Catch,1656,0,A1TMCZKS5ZBL8U,8,3,,0
3293,0,BG,dloo,1,Test,3637,1,A1TMCZKS5ZBL8U,9,3,oo,1
3294,1,best,claffer,1,Catch,2196,1,A1TMCZKS5ZBL8U,10,3,,0
3295,1,best,frotion,1,Catch,3187,1,A1TMCZKS5ZBL8U,11,3,,0
3296,1,GB,drathf,0,Test,1777,0,A1TMCZKS5ZBL8U,12,3,a,1
3297,1,GB,gropk,0,Test,1168,0,A1TMCZKS5ZBL8U,13,3,o,1
3298,1,best,spellion,1,Catch,1998,1,A1TMCZKS5ZBL8U,14,3,,1
