Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
3NNCC8X87IN2A1OHP96WTKGRIAC75J,2015-03-20 13:41:21 -0700,2015-03-20 18:53:20 -0700,AssignmentPayment,,A3N8JP3QR3VPE8,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3YGXWBAF70HWAS5DYI3OEPBDP0TC4D
3EFRE779D0KJV6U299LYU8XWZOZ2QL,2015-03-20 13:41:21 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3YGXWBAF70HWAS5DYI3OEPBDP0TC4D
32T97T3VXYWAZYSL5BBIN5EMKLDZRG,2015-03-20 13:41:55 -0700,2015-03-20 18:54:34 -0700,AssignmentPayment,,A131GB4SY09Q5N,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3SNVL38CI4SHOUUGJAQ4L609MMJKCB
38KYXHRBZCYOYWILS14EC85QS7QVCG,2015-03-20 13:41:55 -0700,2015-03-20 19:35:17 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3SNVL38CI4SHOUUGJAQ4L609MMJKCB
3R8U9DGNU19JT39JFYOW7XSEDYML41,2015-03-20 13:42:13 -0700,2015-03-20 18:57:22 -0700,AssignmentPayment,,A1KFP5MDIL0QN1,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3N2BF7Y2VQU3VQ5ZQEHLBAPTOJPHMS
3A276MS28HTOAO1U8BRYW71N4BIGPR,2015-03-20 13:42:13 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3N2BF7Y2VQU3VQ5ZQEHLBAPTOJPHMS
3U35T46TSB1UWUEXEAHACN0AL2YZXC,2015-03-20 13:42:16 -0700,2015-03-20 19:01:32 -0700,AssignmentPayment,,A37ECOJBARCWZP,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3LEP4MGT3G0Q0JW0DT8M69Z1KSUDBS
3J6DZ67S8D8FBZ4LKB00NB3L5CAVII,2015-03-20 13:42:16 -0700,2015-03-20 19:35:17 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3LEP4MGT3G0Q0JW0DT8M69Z1KSUDBS
3FQQTFMQEDONG66UUBQJFIJVT2SMTZ,2015-03-20 13:41:54 -0700,2015-03-20 19:01:38 -0700,AssignmentPayment,,A1Q4PWSHDWPH1Q,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,36W0OB37HWE3UX4I537FJCL23N2HZ4
3N85SL109WMY9OIZPLBQN7FZ5H7IEZ,2015-03-20 13:41:54 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,36W0OB37HWE3UX4I537FJCL23N2HZ4
3SEICYY4FBZWU2PMVT29Q49BLEWS2O,2015-03-20 13:40:56 -0700,2015-03-20 19:02:40 -0700,AssignmentPayment,,A3Q6YRWUMALT6D,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3WRFBPLXRAOUJ0J0NU7JKVDJA4BN3L
3CPW75BJL5BUHV63F0R1I25P581NN8,2015-03-20 13:40:56 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3WRFBPLXRAOUJ0J0NU7JKVDJA4BN3L
3YBF7ASXJO8M6TT47HW3HEW9GNK1ZN,2015-03-20 13:41:56 -0700,2015-03-20 19:02:50 -0700,AssignmentPayment,,A3IBPIW8LQR9TP,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3OB0CAO74HP3P7UD9H5W55C0XTYHYD
3ND1V6G386HYLJZ4KTMUOCFJDR7XKY,2015-03-20 13:41:56 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3OB0CAO74HP3P7UD9H5W55C0XTYHYD
3HBXUQMDADRFPU3N7S48HCT8GYVF5V,2015-03-20 13:42:17 -0700,2015-03-20 19:03:46 -0700,AssignmentPayment,,A3I8JTW0DM3KM8,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,338JKRMM26Z2TPWATBRG2JUTU23AH4
3L2WG21XYI2809P6MOED0QGUBCRAQ0,2015-03-20 13:42:17 -0700,2015-03-20 19:35:17 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,338JKRMM26Z2TPWATBRG2JUTU23AH4
3BTL6UVJJJSVO0RBJXP1XTZJ7UQ25Y,2015-03-20 13:42:07 -0700,2015-03-20 19:05:01 -0700,AssignmentPayment,,A1N783M0TDDHQA,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3R2UR8A0IAGOHJQQ8YEK602S79LXOE
3ONS89230GDKWMXZXY6RKYRSCXZXQQ,2015-03-20 13:42:07 -0700,2015-03-20 19:35:17 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3R2UR8A0IAGOHJQQ8YEK602S79LXOE
367Y4V8ISEZEDMJMZJM01HD5ZPRTRU,2015-03-20 13:41:55 -0700,2015-03-20 19:08:32 -0700,AssignmentPayment,,A1OYZYZY9KKACR,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3HQUKB7LNFEH3C4OZH18J5HX7XLHHE
3MK6NL50WE3BTCLP6PVF6GG86JPPCP,2015-03-20 13:41:55 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3HQUKB7LNFEH3C4OZH18J5HX7XLHHE
3J2AB4FWSLY4ZKV9L15H2IQELGJODX,2015-03-20 13:42:01 -0700,2015-03-20 19:09:57 -0700,AssignmentPayment,,A1VR0H82QGGQFK,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3OCHAWUVGOK5RS5BA6MRZJLJN49KXF
3RQ3LDPCUJ0SA4JW748K6BMF081JYR,2015-03-20 13:42:01 -0700,2015-03-20 19:35:17 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3OCHAWUVGOK5RS5BA6MRZJLJN49KXF
3MT2DPDS4EWT1937MRIBWMDQY73TP2,2015-03-20 13:41:38 -0700,2015-03-20 19:11:49 -0700,AssignmentPayment,,AUZCG3IKNCNO,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,36NEMU28XFDLSG0OLD3LCDZG37XWM2
3FOWK7QDS0KN0XORMBZO0LQK6G4PAN,2015-03-20 13:41:38 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,36NEMU28XFDLSG0OLD3LCDZG37XWM2
3PMI4KNOST8SP4FL4TL9MRP069BN1R,2015-03-20 13:42:09 -0700,2015-03-20 19:14:45 -0700,AssignmentPayment,,A19TPHS27IO1CG,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3WAKVUDHUWGPF94WM7MVB7HTN2V7U7
3Q3950UFFE5WLCAC6JZ90FK8EJYIMO,2015-03-20 13:42:09 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3WAKVUDHUWGPF94WM7MVB7HTN2V7U7
3MGPY8TFGED1X495C707QITZXTZOF8,2015-03-20 13:42:18 -0700,2015-03-20 19:15:12 -0700,AssignmentPayment,,AAKL8L5X64LWD,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3S4AW7T80BIPDWZJBVWNH810J9E4LS
3SZRKKAOXXHQOTTTHHXNFYS83KMK0Q,2015-03-20 13:42:18 -0700,2015-03-20 19:35:17 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3S4AW7T80BIPDWZJBVWNH810J9E4LS
32GR7G8YPBP7MXSHYRWQ4UZ5HEC18H,2015-03-20 13:42:15 -0700,2015-03-20 19:17:46 -0700,AssignmentPayment,,A1HEUEDPR3L0F3,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3RWE2M8QWHAY28K347P0IXFC7SY0NA
309K46OWLM9U8G9CW23NVEOM53YJ5C,2015-03-20 13:42:15 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3RWE2M8QWHAY28K347P0IXFC7SY0NA
36CH2GJ6O24W5RHU3W1ASKMMO4OIAV,2015-03-20 13:42:02 -0700,2015-03-20 19:17:58 -0700,AssignmentPayment,,A14HW0XMI4R2ON,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3PJUZCGDJ6GVVVLCY1JATBQAL1P892
3X5GT0VBDHHY3OOZSXZPWEN8D73DVZ,2015-03-20 13:42:02 -0700,2015-03-20 19:35:17 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3PJUZCGDJ6GVVVLCY1JATBQAL1P892
31348JSJ15EMYY43O7UJJP43N4B3BA,2015-03-20 13:42:01 -0700,2015-03-20 19:19:01 -0700,AssignmentPayment,,A14WLAP6TCEKO0,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3K4J6M3CXETOTT1Z959YHJISF2JGA4
36XN47ELYO5EGOJVE3RZV1GN249YW0,2015-03-20 13:42:01 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3K4J6M3CXETOTT1Z959YHJISF2JGA4
3VWYYZAALTTME5X5X80E6ROVZL3AT3,2015-03-20 13:41:57 -0700,2015-03-20 19:21:09 -0700,AssignmentPayment,,A1T56P6L5730HG,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,392CY0QWG1RNNVRDQSZAPS9825G4IA
3RVGK178EGAIG4NYNK21Q4PUWQC6ET,2015-03-20 13:41:57 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,392CY0QWG1RNNVRDQSZAPS9825G4IA
3BC1WDH3JXLJ2IFT03F116KCEYEMZF,2015-03-20 13:42:05 -0700,2015-03-20 19:21:58 -0700,AssignmentPayment,,AAEZQL4J6CQGM,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3B837J3LDOWJIFW76GP11NQ53H3RS9
32AU82A1JNZ1VOA9L7MTL2S4PE3IKJ,2015-03-20 13:42:05 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3B837J3LDOWJIFW76GP11NQ53H3RS9
3RMDA2LRHL0YEWBH8W17Q5T7UZABXG,2015-03-20 13:40:59 -0700,2015-03-20 19:23:55 -0700,AssignmentPayment,,A3MM9HW5JJF8WJ,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3G0WWMR1UVKMQ1P2L5JFX36UKWQNQP
3BG3E3Q0PBND093P2DXKHXNIJU17I0,2015-03-20 13:40:59 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3G0WWMR1UVKMQ1P2L5JFX36UKWQNQP
3M17CBE7V0OLBOQTSZJD50LT46V79A,2015-03-20 13:42:05 -0700,2015-03-20 19:24:04 -0700,AssignmentPayment,,A1IWJVE308GBAD,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,38SKSKU7R1XJL3YYWKYRB9BJORCLIL
3JHDAQX0YFIBNZ1JQI5349UL2952UQ,2015-03-20 13:42:05 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,38SKSKU7R1XJL3YYWKYRB9BJORCLIL
3NB5KH27B4GZV4Y6J13WO3CD9JMIEQ,2015-03-20 13:42:13 -0700,2015-03-20 19:33:47 -0700,AssignmentPayment,,AX0KHOWMMM6Z2,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3TOK3KHVJTIU24KZQLAMC1P45G97OW
3NW18YN36OYFC8T9TUOSHK041I9DZZ,2015-03-20 13:42:13 -0700,2015-03-20 19:35:17 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3TOK3KHVJTIU24KZQLAMC1P45G97OW
30RM92T63HHCBFGJT9GF2FVO2233FS,2015-03-20 13:42:13 -0700,2015-03-20 19:34:19 -0700,AssignmentPayment,,A2C7VUFGB8WGCG,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3B2X28YI3WFRFAHL360803P9365B6W
3ZMVQMZ7FU7LDOSFHI0X2DGL7TYZ0Q,2015-03-20 13:42:13 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3B2X28YI3WFRFAHL360803P9365B6W
37NVO418KE15NXZRYC1SU22U41L4EX,2015-03-20 13:40:58 -0700,2015-03-20 19:37:03 -0700,AssignmentPayment,,A2P76QVLSGJR45,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3JC6VJ2SABJQDWCFS9Q7DMR3PT4A5F
3U3QDLL13VBIF9Y5LCDP8CJ7P0IZZJ,2015-03-20 13:40:59 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3JC6VJ2SABJQDWCFS9Q7DMR3PT4A5F
3RFOPKP8DLMTVM6P2I1BVU91CHRAXM,2015-03-20 13:42:06 -0700,2015-03-20 19:37:10 -0700,AssignmentPayment,,A2RV5V4TL2FDJI,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3TS1AR6UQQE0WR76RIRWP7GQDFG7F8
3SEH73JB4TRUW9PKJ3SSBJNMOJJ6I2,2015-03-20 13:42:06 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3TS1AR6UQQE0WR76RIRWP7GQDFG7F8
31ROMZDVX691RX1U230T79CGW6JAVJ,2015-03-20 13:41:58 -0700,2015-03-20 19:41:50 -0700,AssignmentPayment,,A9KLWB70I12U7,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3A4NIXBJ76Z5HMOPHZWJ32I050TMLZ
35A3OFQW7V7G0IJPTFSPQ7A696R6GA,2015-03-20 13:41:58 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3A4NIXBJ76Z5HMOPHZWJ32I050TMLZ
3O0T1VHOJGBW0IQSIANPU3M2VEL21G,2015-03-20 13:42:00 -0700,2015-03-20 19:47:12 -0700,AssignmentPayment,,AELOYBHVZFDW9,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3LOTDFNYA7ZFM687ZQZ8HNF766MWFW
3B6GS40H4XNTB7Z755ZA3P7N2W2XM3,2015-03-20 13:42:00 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3LOTDFNYA7ZFM687ZQZ8HNF766MWFW
3631RK410MDZWM1DBQI3ENI74EL73T,2015-03-20 13:40:58 -0700,2015-03-20 19:50:46 -0700,AssignmentPayment,,A9L9G563HS81X,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,37FMASSAYCR78UCM579XX6FECXVIBS
3GVDIG1ENCKGAUHMUWTU532WKNH2OD,2015-03-20 13:40:58 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,37FMASSAYCR78UCM579XX6FECXVIBS
3VNY3QBC4YTL5LLWVPG40L5072DA1V,2015-03-20 13:42:04 -0700,2015-03-20 19:56:39 -0700,AssignmentPayment,,A3TTG9ALOZM8RC,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3WYGZ5XF3WFXVBJCGWG40B4R8P8KS8
327IB90GVDBK9OFXZZGFB6G39XT5M2,2015-03-20 13:42:04 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3WYGZ5XF3WFXVBJCGWG40B4R8P8KS8
3PVIZTMM9O8TYORU6C5JSX8VYS2TN6,2015-03-20 13:41:00 -0700,2015-03-20 19:59:23 -0700,AssignmentPayment,,A1HH2KZIFLXRJL,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3R6P78PK7KBT8P08F50FCO8K3R3TG1
3MHPOXNZDDG9H9VCPDFA4UKPGS4P8J,2015-03-20 13:41:00 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3R6P78PK7KBT8P08F50FCO8K3R3TG1
3NS7XPSSE2ABKNXP75EB7S2EIV7OBQ,2015-03-20 13:41:59 -0700,2015-03-20 20:01:13 -0700,AssignmentPayment,,A3FRJHRAIJ7981,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3VA45EW49NNGRI5X15TDBRYR2U5O1C
33Q001CWF68OLZOWS3QWLE1ZP01JWS,2015-03-20 13:41:59 -0700,2015-03-20 19:35:17 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3VA45EW49NNGRI5X15TDBRYR2U5O1C
3DU1U4RWKIJL3UZIICAQZXTKHDU5GJ,2015-03-20 13:40:59 -0700,2015-03-20 20:04:07 -0700,AssignmentPayment,,A2TG7EEQ2XG2IK,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3OSWBBLG1EXXDMZ1IP04V6QT3VAXDD
32D4H7XFV1HOPHSP5QV5OOFJZ6S117,2015-03-20 13:40:59 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3OSWBBLG1EXXDMZ1IP04V6QT3VAXDD
3SHHZZKI61LVIP5RDJKYCFK0SLYI65,2015-03-20 13:41:04 -0700,2015-03-20 20:04:08 -0700,AssignmentPayment,,A2R9VWNAOREXQ7,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3HQUKB7LNFEH3C4OZH18J5HX7XKHHD
3VJKAA4QYJP6AH7IJDUFVHY5S1QDR6,2015-03-20 13:41:04 -0700,2015-03-20 19:35:17 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3HQUKB7LNFEH3C4OZH18J5HX7XKHHD
3AUEJ7OA9FBPP7EM7WHXJWCZZWG99L,2015-03-20 13:42:04 -0700,2015-03-20 20:05:24 -0700,AssignmentPayment,,A212WMJOUG2P4R,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,33LK57MYLT5SK6IYGXJENQS4CYLZS9
3SYXLBLT5MELQDG6UWORXORJMNY4UL,2015-03-20 13:42:04 -0700,2015-03-20 19:35:17 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,33LK57MYLT5SK6IYGXJENQS4CYLZS9
3Z5S39MAI8H9YQKDTJVJ6CNDB06ARQ,2015-03-20 13:41:02 -0700,2015-03-20 20:05:58 -0700,AssignmentPayment,,APG6CXGVDL0G5,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,39LOEL67OS59GTWWHSI02YNOL9D38E
3HS25E3UVSH3J63KRTW60GPRBEZ6C0,2015-03-20 13:41:02 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,39LOEL67OS59GTWWHSI02YNOL9D38E
3M8V2ZKXIYJ7QVLG943D51DTNB5KUK,2015-03-20 13:40:58 -0700,2015-03-20 20:06:05 -0700,AssignmentPayment,,A652D5FVO23B,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3F0BG9B9MPN6WIO1W8JKESN6JQ27Y1
3I0ADXMQV87CJBC0U8VTKDNJ25VGFO,2015-03-20 13:40:58 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3F0BG9B9MPN6WIO1W8JKESN6JQ27Y1
3DVY6AY8PC0963XDBT8M95QFAQU9KH,2015-03-20 13:40:57 -0700,2015-03-20 20:09:39 -0700,AssignmentPayment,,A122DBB2YH0XY4,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,36PW28KO4ZWQ9F583AJAHGXG2M2EAJ
3FMVQT877FSFLRY43203WDKYQSFGDD,2015-03-20 13:40:57 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,36PW28KO4ZWQ9F583AJAHGXG2M2EAJ
3RPYMF16UD4NJRBW9EPSNQ9I2Z8BZD,2015-03-20 13:41:06 -0700,2015-03-20 20:12:37 -0700,AssignmentPayment,,A36SM7QM8OK3H6,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3Z2R0DQ0JHE14CA4QVQVBYEIQYAE2C
3PZR7INY9PJ464TD2GIWUD2VBYQ7KB,2015-03-20 13:41:06 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3Z2R0DQ0JHE14CA4QVQVBYEIQYAE2C
3YKF2JRV0J8NFD5D90GDNKF486ATZN,2015-03-20 13:42:11 -0700,2015-03-20 20:12:54 -0700,AssignmentPayment,,A1UVHG21KMQ9C9,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3GLB5JMZFXVMR04BTF007KQY05KDG7
3BP9IPIFPT9TCAXDY2CDUZTGBSYPK2,2015-03-20 13:42:11 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3GLB5JMZFXVMR04BTF007KQY05KDG7
30YFDSKBHG3ZZL5D80ATK960WQM5IB,2015-03-20 13:41:02 -0700,2015-03-20 20:15:13 -0700,AssignmentPayment,,A3UTW7XFV7DQT2,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3RU7GD8VPOTY62GSTOLCWSQQ2ZBSPE
38ML1II3O8OKZK64SU9OCHUGXQ613Z,2015-03-20 13:41:02 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3RU7GD8VPOTY62GSTOLCWSQQ2ZBSPE
3HMO7VLRI9Y7KW8P0EXLRNLE0H2QD8,2015-03-20 13:42:18 -0700,2015-03-20 20:16:06 -0700,AssignmentPayment,,A7RAVFS10BUZ1,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,35H6S234SA0PQU0C2W9VXHPHTAO56U
3AEW0ANW8FRY5U7WAPKXMQZ74X7LYW,2015-03-20 13:42:18 -0700,2015-03-20 19:35:17 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,35H6S234SA0PQU0C2W9VXHPHTAO56U
3HSY09COMXAKIJ9T5CZSKG3EBJM16V,2015-03-20 13:41:01 -0700,2015-03-20 20:22:23 -0700,AssignmentPayment,,ACIHCWKHNFC7U,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3EO896NRAWV3ZRQ9NBLI9100VJJJTU
3W56IKA83YL5JN7908Z5N5NQZHUWRW,2015-03-20 13:41:01 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3EO896NRAWV3ZRQ9NBLI9100VJJJTU
3395U50T7NJ1UXD9OYBEOFWRCPIU3I,2015-03-20 13:42:13 -0700,2015-03-20 20:24:25 -0700,AssignmentPayment,,A39J3Y8YVC6AIZ,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,382M9COHEHFAOOJ69F01HH9A9P0UEH
3EFMZ1YKRF5C21ISWU461GAPVX8POM,2015-03-20 13:42:13 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,382M9COHEHFAOOJ69F01HH9A9P0UEH
3B9GK01O65HUXNFEZLRG4L416YGMXI,2015-03-20 13:42:01 -0700,2015-03-20 20:35:04 -0700,AssignmentPayment,,A3KGAO7P31X2CB,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3FFJ6VRIL1O6O79C7RC8DPJVLT00IQ
3OR6FND3Z93APTKLL41H8MDRXAEII8,2015-03-20 13:42:01 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3FFJ6VRIL1O6O79C7RC8DPJVLT00IQ
3Y805F44HL1HX520D2LTR4UN9G777Y,2015-03-20 13:41:57 -0700,2015-03-20 20:36:25 -0700,AssignmentPayment,,A1O2HTJ6LMDIAM,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3SNLUL3WO4NOUUTYQ1N5UCZUIMWLUQ
3SBIK2XXD35V8M9F1DA3P8CXHCK2SA,2015-03-20 13:41:57 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3SNLUL3WO4NOUUTYQ1N5UCZUIMWLUQ
3L2ISIKWDTY37BVI47RGU5N6HH04GE,2015-03-20 13:41:58 -0700,2015-03-20 20:39:35 -0700,AssignmentPayment,,AMWORXZGGWQJ1,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3N2BF7Y2VQU3VQ5ZQEHLBAPTOJLHMO
33RKSF5WTFAOIS7797R5AJW9UEN014,2015-03-20 13:41:58 -0700,2015-03-20 19:35:16 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,3N2BF7Y2VQU3VQ5ZQEHLBAPTOJLHMO
386WB6DBARIH321DUVRJFH0MWUSI4K,2015-03-20 13:41:03 -0700,2015-03-20 20:40:54 -0700,AssignmentPayment,,ANZKTE853UXSD,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,31EUONYN2V3WDULV8JD2IF57RY9OVY
3B5OJ490AJMLY4R36LQQQMYQRJ2DPE,2015-03-20 13:41:03 -0700,2015-03-20 19:35:17 -0700,FeePayment,,Mechanical Turk,-0.075,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,31EUONYN2V3WDULV8JD2IF57RY9OVY
3U9AL62CCNISAL475E18IW1ZTYZ238,2015-03-20 13:42:02 -0700,2015-03-20 20:42:41 -0700,AssignmentPayment,,A2LVAD3U0MFOIM,-0.750,3LN3BXKGC0VJDM68K80OAOJ0USJGW6,31EUONYN2V3WDULV8JD2IF57RYBVO7
